customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,Churn,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling
7590-VHVEG_3330,29.06494820805853,68.29925004863938,2032.0449445549323,0,1,3,1,Female,0,No,No,Yes,No,No,No,No internet service,Yes,Yes,No,Yes
7590-VHVEG_3331,40.673325648851886,43.65697951960981,1702.8473122444632,0,2,0,1,Female,0,Yes,Yes,Yes,No phone service,Yes,No,No internet service,Yes,Yes,No internet service,Yes
7590-VHVEG_3332,5.585586667905365,38.30895591668562,253.05013102192365,1,2,3,0,Male,0,Yes,No,No,No,No,No internet service,No,No,No,Yes,Yes
7590-VHVEG_3333,6.506465833825106,40.55544388300636,267.35882761153783,1,1,0,1,Female,0,No,No,Yes,No phone service,No,No internet service,No,No,Yes,Yes,No
7590-VHVEG_3334,66.33014232544376,95.2286571522553,6332.173969105913,0,0,0,1,Male,0,Yes,No,Yes,No,No,No internet service,No,No internet service,No,No internet service,Yes
7590-VHVEG_3335,41.5861667661363,74.94812116788333,2876.3306860432053,0,1,1,1,Male,0,No,Yes,No,No,No,No,No,No,No,Yes,Yes
7590-VHVEG_3336,71.65360091836682,45.170823528091304,3238.243658540896,0,1,3,0,Female,1,No,No,Yes,Yes,No internet service,Yes,No internet service,No,No internet service,Yes,Yes
7590-VHVEG_3337,42.65333407868342,86.81898640585243,3678.050165921842,0,2,3,0,Male,1,No,No,Yes,No,No,No,No internet service,No,No,Yes,Yes
7590-VHVEG_3338,27.276124979313458,46.55611882917795,1308.9053906260215,0,1,1,0,Female,1,Yes,No,Yes,Yes,No internet service,No internet service,Yes,No internet service,No internet service,No,No
7590-VHVEG_3339,31.851006316767766,18.0,507.93777772244744,0,2,3,1,Male,0,Yes,Yes,Yes,Yes,Yes,No,No internet service,No,No internet service,No,Yes
7590-VHVEG_3340,65.9813463059896,82.42022477900882,5401.102843575824,0,0,2,1,Male,0,No,No,No,Yes,No,No internet service,No,Yes,Yes,Yes,No
7590-VHVEG_3341,25.939906056121064,106.15577379524765,2806.9811605670375,0,1,2,0,Female,0,Yes,Yes,Yes,Yes,No,No,No internet service,No,Yes,Yes,Yes
7590-VHVEG_3342,30.022088637942176,78.95099178797541,2514.845484726275,0,2,2,1,Male,1,No,No,Yes,Yes,Yes,Yes,No internet service,No,No,No,Yes
7590-VHVEG_3343,5.105033200516286,18.0,0.0,2,1,0,1,Male,0,No,Yes,Yes,No,No internet service,Yes,No,Yes,Yes,Yes,Yes
7590-VHVEG_3344,19.269129174500687,64.41111499448114,1292.4608154922241,2,2,1,0,Female,0,No,No,Yes,Yes,No internet service,Yes,Yes,No,Yes,No internet service,No
7590-VHVEG_3345,37.805409026142854,58.13555000617594,2319.8315444969116,1,2,3,0,Male,1,No,No,Yes,Yes,No,Yes,No,No,No internet service,Yes,Yes
7590-VHVEG_3346,9.480088407899567,74.45530406609731,775.3133620303512,2,2,1,0,Male,0,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No
7590-VHVEG_3347,6.77895762695378,43.81826807828014,412.2958836221951,2,1,3,0,Female,0,Yes,No,Yes,Yes,Yes,No internet service,No,No,Yes,Yes,Yes
7590-VHVEG_3348,11.298756509258979,56.66306874766153,585.8700415527214,0,2,3,1,Male,0,No,No,Yes,Yes,Yes,Yes,No internet service,No,No,No,Yes
7590-VHVEG_3349,8.29239924403037,29.49792542443221,368.28576344024657,0,2,3,1,Female,0,No,Yes,Yes,Yes,Yes,No internet service,No internet service,Yes,No internet service,Yes,No
7590-VHVEG_3350,7.258808309776499,70.54426956103464,439.6211132725142,2,1,0,1,Female,0,No,No,Yes,No phone service,No internet service,No internet service,No,No,No internet service,No,Yes
7590-VHVEG_3351,16.593776043493087,30.427602018186555,510.4216339667315,1,1,0,1,Female,1,Yes,No,Yes,No,No,Yes,No,No,No,Yes,Yes
7590-VHVEG_3352,71.52638870306664,75.93561214307337,5381.161035778768,0,0,0,0,Male,1,No,No,Yes,No phone service,Yes,No internet service,No,Yes,No,Yes,Yes
7590-VHVEG_3353,21.221012986758964,46.23632027492379,934.9620346878089,1,0,3,0,Female,0,No,Yes,Yes,No phone service,No internet service,No internet service,No,Yes,No,No,Yes
7590-VHVEG_3354,6.244706713327756,18.0,0.0,0,2,0,0,Male,0,No,No,Yes,No,Yes,Yes,No,No,No internet service,Yes,Yes
7590-VHVEG_3355,2.402860526653392,84.84395357747833,6.686670203341521,0,1,1,0,Male,0,Yes,No,Yes,Yes,No,No,No internet service,No,Yes,No internet service,No
7590-VHVEG_3356,35.7372403456154,77.35100048031,2881.989633356083,0,2,0,1,Male,0,No,No,Yes,No,No,No internet service,Yes,No,Yes,Yes,Yes
7590-VHVEG_3357,14.476804698294808,98.82355119426748,1250.7491662102084,0,0,0,1,Female,0,Yes,Yes,Yes,No phone service,No internet service,Yes,Yes,No,No,Yes,No
7590-VHVEG_3358,51.75067323364817,18.0,956.5563775572624,0,1,0,0,Female,1,No,No,Yes,No,No internet service,No,No,No internet service,Yes,No,No
7590-VHVEG_3359,32.32115339570292,48.63626150409043,1442.0765050406715,2,2,0,0,Male,0,No,No,Yes,No,No internet service,Yes,No,No,No,No,Yes
7590-VHVEG_3360,47.724587016249686,68.28982401404666,3174.248222581286,0,0,1,1,Female,1,No,No,No,No,Yes,No,No,No internet service,No,No internet service,Yes
7590-VHVEG_3361,9.521403355631158,79.29264732590791,823.4075367396242,0,1,3,1,Female,0,No,No,No,No,No,No,No,No,No,No,No
7590-VHVEG_3362,35.36464524607246,28.4279015565142,1021.5460529976107,0,2,2,0,Male,0,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes
7590-VHVEG_3363,9.198281464010424,75.78649894318039,684.3915069726906,1,2,2,1,Female,1,Yes,No,Yes,Yes,No internet service,No internet service,No,No,Yes,No internet service,Yes
7590-VHVEG_3364,72.0,50.70557728476531,3765.2669864279237,2,2,1,1,Female,0,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No
7590-VHVEG_3365,30.348905589712732,18.623033412831504,536.2212373305991,0,2,3,0,Male,0,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes
7590-VHVEG_3366,11.769587716075783,46.232975323708615,667.140804494001,0,2,3,1,Male,0,Yes,Yes,No,No,No internet service,Yes,No,No,No,Yes,No
7590-VHVEG_3367,9.421268595490446,77.85942841534643,626.590189152784,0,1,3,1,Male,1,Yes,No,Yes,Yes,No internet service,Yes,Yes,No,Yes,No,Yes
7590-VHVEG_3368,6.35596854878087,19.66754819084249,6.027253131050486,1,2,0,1,Female,0,Yes,No,Yes,Yes,Yes,Yes,No,No,No internet service,No,No
7590-VHVEG_3369,35.588010322724415,80.92629599021896,2866.1890424517737,0,2,3,0,Female,0,Yes,No,Yes,No phone service,Yes,No,Yes,No,No,Yes,Yes
7590-VHVEG_3370,7.4044819061256115,72.08445006004406,534.0755968929097,0,1,0,1,Male,0,Yes,No,Yes,No,No internet service,No,No,No,No,Yes,Yes
7590-VHVEG_3371,27.13851891387439,58.653523071373215,1505.9309338171756,0,1,1,1,Female,0,No,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes
7590-VHVEG_3372,9.22165023027297,24.120062250393772,194.81623281196647,0,1,1,1,Female,0,No,Yes,Yes,No phone service,Yes,No,Yes,No,No,No,Yes
7590-VHVEG_3373,32.53852525235047,26.126279414146268,986.5870779527221,2,2,2,0,Female,1,Yes,No,Yes,No,No,No internet service,No,No,No,No internet service,Yes
7590-VHVEG_3374,50.61221145868903,55.03795887169114,2746.1536499748486,0,1,2,0,Female,1,No,No,Yes,No phone service,No,No,Yes,No,No,No internet service,Yes
7590-VHVEG_3375,45.15574834301653,36.87649945287539,1471.5490015723199,0,2,0,1,Female,0,No,No,Yes,No,No,No internet service,No,Yes,No,No,No
7590-VHVEG_3376,42.9200962237956,56.656034862734074,2257.349327760608,2,1,3,0,Female,1,Yes,No,Yes,No,Yes,No,Yes,No internet service,No,No,Yes
7590-VHVEG_3377,6.2373939699580045,87.65455393370748,755.3985476796097,2,2,1,1,Male,0,No,Yes,No,No,No internet service,No internet service,No,No,No,Yes,Yes
7590-VHVEG_3378,2.776124070152394,58.1744695646018,306.5571153085715,0,1,0,1,Male,0,No,No,Yes,No phone service,No,Yes,Yes,No,Yes,Yes,Yes
7590-VHVEG_3379,36.014250709715434,57.48887655672088,2026.818616311133,2,0,1,0,Male,0,No,Yes,Yes,No,No,Yes,No internet service,No internet service,No,Yes,No
7590-VHVEG_3380,13.782462741593369,57.508680608379684,873.6706277277826,1,2,2,0,Female,0,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes
7590-VHVEG_3381,16.987307989238566,90.33504827412601,1560.5911479324218,0,1,0,1,Female,0,No,No,No,No,Yes,No,Yes,No internet service,Yes,No,Yes
7590-VHVEG_3382,1.0,97.33424718714177,224.38478529058133,0,1,0,1,Male,0,No,No,No,Yes,No,No internet service,No,No,Yes,No,No
7590-VHVEG_3383,9.015986720347424,75.54834280433776,574.020626818609,0,1,3,1,Female,0,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No internet service,Yes,Yes
7590-VHVEG_3384,1.0276954568273935,68.41478793495982,0.0,0,1,3,1,Female,0,No,No,Yes,Yes,No,Yes,No,No,No internet service,No,Yes
7590-VHVEG_3385,63.40503671810368,70.73906537139904,4617.149914860188,0,1,0,1,Female,0,Yes,No,Yes,No,No,No,No,Yes,No internet service,No,Yes
7590-VHVEG_3386,8.367485489848367,100.69879755632715,693.2714287226947,1,2,2,0,Female,0,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No
7590-VHVEG_3387,24.448407115665116,76.90631900218052,1887.2172763161946,2,2,1,1,Male,0,No,Yes,Yes,No,No,No,No,No,No internet service,No,Yes
7590-VHVEG_3388,1.1927805504163786,103.06097274391362,118.45884222175417,0,2,2,0,Female,0,No,No,Yes,No phone service,Yes,Yes,No internet service,Yes,No,No,No
7590-VHVEG_3389,32.974638288435244,54.522878700323105,1876.2983605376273,0,1,1,0,Female,1,Yes,No,Yes,No,No,Yes,No internet service,No,No internet service,No,No
7590-VHVEG_3390,11.703731982969913,31.610774507463873,383.9518549867561,0,1,0,1,Female,0,Yes,No,Yes,No phone service,No,No internet service,Yes,No,Yes,Yes,No
7590-VHVEG_3391,68.45971483982902,48.27351290085706,3291.5869588612572,1,1,1,0,Female,0,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No
7590-VHVEG_3392,65.70936669611224,50.93007673119921,3308.529114986397,1,2,0,0,Female,0,No,Yes,Yes,No phone service,No,No internet service,Yes,No,No internet service,No internet service,No
7590-VHVEG_3393,11.804196796264078,105.11319819340734,1141.2962679987113,0,1,1,1,Male,1,No,No,Yes,Yes,Yes,No,No,No internet service,Yes,Yes,Yes
7590-VHVEG_3394,69.36721541433539,83.41034361340033,5769.3334969127645,1,2,3,0,Female,0,No,Yes,Yes,No,Yes,Yes,No internet service,No,Yes,Yes,No
7590-VHVEG_3395,72.0,49.06358689205967,3649.088197534815,0,1,3,0,Male,0,No,No,Yes,No,Yes,Yes,No,No internet service,No,Yes,Yes
7590-VHVEG_3396,52.36042061826785,85.21027942331743,4433.052757131688,1,0,3,0,Male,0,No,No,Yes,No,Yes,No internet service,No internet service,No,No,Yes,No
7590-VHVEG_3397,55.905014755560906,61.76047222270044,3593.3461288379012,0,0,3,1,Female,0,No,No,Yes,No,No internet service,Yes,Yes,No internet service,No,Yes,Yes
7590-VHVEG_3398,8.590837797628044,105.86379230192412,982.5590928143001,0,2,0,1,Female,0,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No
7590-VHVEG_3399,25.790393955319963,56.65746888277386,1508.8763826527465,0,1,2,1,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No,No,No,Yes
7590-VHVEG_3400,2.088732217719033,26.52776857303529,39.22708206509553,2,1,0,1,Male,0,Yes,No,Yes,No,No internet service,No internet service,No,Yes,Yes,Yes,Yes
7590-VHVEG_3401,2.99188985544164,60.331223337482925,117.6634686735817,1,2,3,0,Female,0,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No
7590-VHVEG_3402,72.0,56.67114169806759,4248.481039853363,2,2,3,0,Male,0,No,Yes,Yes,No,Yes,Yes,No internet service,No,Yes,No,Yes
7590-VHVEG_3403,11.864221782287679,31.419333801292034,452.12435623717084,0,0,1,1,Male,0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No
7590-VHVEG_3404,41.371688028873365,79.64779393195768,3281.225643114968,0,0,1,1,Female,0,No,Yes,Yes,Yes,No,No,No,No,No,No internet service,Yes
7590-VHVEG_3405,49.299933531947836,100.61797075792617,5130.3707723723055,0,1,0,1,Female,0,Yes,No,Yes,No,No internet service,Yes,No,No,No,No internet service,Yes
7590-VHVEG_3406,58.562763454299755,36.93789190692834,2226.088824641755,1,1,0,1,Female,0,Yes,Yes,No,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes
7590-VHVEG_3407,72.0,89.31775982305436,6288.828978678091,2,2,3,0,Female,1,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes
7590-VHVEG_3408,8.292235391897913,49.834229316946555,370.58491526093144,2,1,3,0,Male,0,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No
7590-VHVEG_3409,1.2356251787082881,64.38203608441817,152.2628021939672,1,2,0,0,Male,0,Yes,No,Yes,No,Yes,No internet service,Yes,No,No,No,No
7590-VHVEG_3410,15.889629182741484,61.75569439003853,1132.0318291611193,1,0,0,1,Male,0,Yes,No,Yes,No,No,Yes,No,No,Yes,No internet service,Yes
7590-VHVEG_3411,4.180643867218691,64.38222837327689,505.289270485399,2,1,0,0,Male,0,Yes,No,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,Yes
7590-VHVEG_3412,1.0,76.82706679987643,79.38384867933556,0,2,3,1,Male,1,Yes,No,Yes,Yes,No internet service,No internet service,No,No,Yes,No,No
7590-VHVEG_3413,13.408627275759986,39.39543398880664,589.8630716925691,2,0,3,1,Female,1,No,No,Yes,Yes,No,No internet service,No internet service,No,Yes,No,No
7590-VHVEG_3414,45.93797413074183,97.33250272765571,4410.099935348747,2,2,2,0,Male,0,Yes,Yes,Yes,No,No,Yes,No internet service,Yes,No internet service,Yes,Yes
7590-VHVEG_3415,25.05381512409738,77.58856891791908,1855.1497905237516,0,2,2,1,Female,0,No,No,No,No phone service,No,No internet service,No,No,No,Yes,Yes
7590-VHVEG_3416,11.252936374632492,85.88956940849319,797.9274961770944,1,0,2,0,Male,0,Yes,No,Yes,No phone service,Yes,No,No,Yes,No internet service,Yes,Yes
7590-VHVEG_3417,31.869163438489995,45.49835117687212,1488.9942285849368,0,1,0,0,Male,0,Yes,No,Yes,Yes,No internet service,Yes,Yes,No internet service,No,No,Yes
7590-VHVEG_3418,7.919676551752648,37.13065347406882,420.5135937925506,0,1,3,1,Male,1,No,No,Yes,Yes,Yes,No internet service,No,No,No,No,No
7590-VHVEG_3419,1.0,94.56783579686008,172.15594520498448,1,2,2,0,Female,0,No,No,Yes,No,Yes,No,Yes,No,No internet service,Yes,Yes
7590-VHVEG_3420,43.362659890047304,36.056268853405015,1572.2093317492884,0,1,0,0,Male,0,Yes,No,Yes,Yes,Yes,Yes,No,No,No internet service,No,Yes
7590-VHVEG_3421,29.32449251966898,68.73263103063604,2137.910598313731,0,1,1,1,Male,0,Yes,No,Yes,No,Yes,No,No,No,No,Yes,Yes
7590-VHVEG_3422,43.102708377282646,90.47489579219851,4194.789523456748,2,0,2,0,Male,1,Yes,Yes,Yes,No phone service,Yes,No internet service,No,No,Yes,Yes,No
7590-VHVEG_3423,1.1914911998299418,61.82995077237852,0.0,0,2,1,0,Male,0,No,No,Yes,Yes,No internet service,No,Yes,No,Yes,Yes,No
7590-VHVEG_3424,54.44217782078701,94.25192657574078,4888.9218653051175,0,1,2,1,Male,0,Yes,No,Yes,No phone service,Yes,No,No internet service,No internet service,No,No,Yes
7590-VHVEG_3425,28.9901388274188,58.21104240515413,1721.786135613766,1,0,3,0,Male,0,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes
7590-VHVEG_3426,24.861815582227564,33.06455003047421,930.2957844432109,0,2,3,0,Male,0,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No
7590-VHVEG_3427,29.394017317565574,74.35431352772044,2030.8384108229566,0,1,2,0,Male,0,No,No,Yes,Yes,No internet service,No,Yes,No internet service,No,No,No
7590-VHVEG_3428,59.94873350799659,69.95740084286133,4277.132468899293,0,0,2,0,Male,0,Yes,Yes,No,No,Yes,No internet service,No,No,No,No,Yes
7590-VHVEG_3429,26.52461882075834,120.0,3149.2435612371505,0,2,0,1,Male,0,Yes,Yes,Yes,No phone service,No,No,No,No,No internet service,No,Yes
7590-VHVEG_3430,26.09297822951457,41.3722783471745,1113.210260509895,0,2,1,1,Female,0,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes
7590-VHVEG_3431,72.0,58.703822366766225,4134.773231300274,2,0,0,1,Male,0,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes
7590-VHVEG_3432,42.40752084359099,46.72835949540698,1883.5792465766538,0,0,3,0,Male,0,Yes,No,Yes,No,No,No,No,No,No,No,Yes
7590-VHVEG_3433,17.517689650037678,61.4378854607051,965.7867110133452,0,0,3,1,Female,0,Yes,No,Yes,Yes,No internet service,No,No,No,Yes,Yes,Yes
7590-VHVEG_3434,36.86815612968653,60.429939189840816,2294.691325206688,2,0,0,0,Male,0,Yes,Yes,Yes,Yes,No,No internet service,Yes,No,Yes,No,Yes
7590-VHVEG_3435,14.791067851443257,43.192504448487284,576.4310663115103,2,2,3,0,Male,0,Yes,No,Yes,Yes,No internet service,No,No,No internet service,Yes,No,Yes
7590-VHVEG_3436,7.797161736125233,76.7059402424222,625.0635159409151,0,1,2,0,Female,1,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No
7590-VHVEG_3437,27.25353700256494,59.64640319776339,1628.5263157469585,1,2,3,0,Female,0,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No internet service,Yes
7590-VHVEG_3438,72.0,98.63707419709799,6983.855181744875,1,1,1,0,Female,0,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes
7590-VHVEG_3439,72.0,48.786071917783715,3520.205503161914,1,2,2,0,Female,1,No,No,Yes,No,No internet service,Yes,No,No,No,Yes,No
7590-VHVEG_3440,12.55219211310789,111.53432678295555,1423.7007935736792,1,1,2,0,Female,0,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes
7590-VHVEG_3441,22.502795774612178,71.89685015937872,1724.1433033422918,0,2,0,1,Male,1,Yes,No,Yes,Yes,No,Yes,Yes,No,No internet service,No,Yes
7590-VHVEG_3442,7.1338571456269,96.78333598962747,839.8721551166617,0,1,0,1,Male,0,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes
7590-VHVEG_3443,72.0,67.8863366405717,4785.868454955395,0,2,0,1,Male,0,Yes,No,Yes,No,No internet service,No,No,No,Yes,Yes,No
7590-VHVEG_3444,72.0,45.483640003600655,3310.304763211311,1,1,0,0,Male,1,No,No,Yes,No phone service,No internet service,No internet service,No,No,Yes,Yes,Yes
7590-VHVEG_3445,31.452601496582883,58.41197699602171,1615.4777445363175,1,1,0,0,Male,0,Yes,No,Yes,No,No internet service,No,Yes,No,No internet service,Yes,Yes
7590-VHVEG_3446,48.95266211119729,30.330794729057857,1569.896482987738,0,2,2,1,Female,0,No,Yes,Yes,Yes,No internet service,Yes,No,Yes,Yes,Yes,Yes
7590-VHVEG_3447,37.66852810754364,62.21165959516232,2453.1517769725674,0,0,2,0,Male,0,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No
7590-VHVEG_3448,26.979927410670545,69.30232190329575,1602.6001900034794,2,1,3,0,Male,1,Yes,Yes,Yes,Yes,No,No,Yes,No,No internet service,No,Yes
7590-VHVEG_3449,1.644711791759024,66.14306989213614,74.86497508774205,0,2,1,0,Female,1,Yes,Yes,Yes,Yes,No internet service,No internet service,No internet service,No,Yes,Yes,Yes
7590-VHVEG_3450,18.196115363713556,98.2539306284216,1698.1303266049003,0,2,3,0,Male,0,Yes,No,Yes,No,No internet service,No,No,No,Yes,No,No
7590-VHVEG_3451,33.69818342817395,61.271654223427305,2030.565405476554,1,1,2,0,Female,0,Yes,No,Yes,No,Yes,No,No internet service,No,No,No,Yes
7590-VHVEG_3452,33.95250525292899,18.0,557.1521378637951,0,1,1,1,Male,0,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes
7590-VHVEG_3453,14.010129634390436,120.0,1676.852909044278,0,1,2,0,Male,0,Yes,No,Yes,No,No,No internet service,No internet service,No,No,Yes,Yes
7590-VHVEG_3454,72.0,47.734786462916915,3535.6366964925855,0,2,2,1,Female,0,Yes,No,Yes,No,No,Yes,No,No,No,No internet service,Yes
7590-VHVEG_3455,5.494510164691754,89.21862771978114,458.8384733963633,1,1,0,1,Female,1,Yes,No,Yes,No phone service,Yes,Yes,No,No,Yes,Yes,Yes
7590-VHVEG_3456,20.815989945544196,27.393833223879476,471.48536355120604,0,2,3,0,Female,0,Yes,Yes,Yes,No phone service,No internet service,Yes,No internet service,No,No,Yes,Yes
7590-VHVEG_3457,35.22115776424421,71.13030433670886,2485.5278702366195,2,0,2,0,Male,0,No,No,Yes,No,No,Yes,Yes,No,Yes,No internet service,Yes
7590-VHVEG_3458,35.834123346291555,45.13635479821584,1592.0971105238248,0,1,3,1,Male,0,No,No,No,No,Yes,Yes,No,No,No,No internet service,Yes
7590-VHVEG_3459,31.37822912946216,18.0,556.1486866664994,1,1,3,0,Female,0,Yes,No,Yes,No,No,Yes,No internet service,No internet service,No,Yes,Yes
7590-VHVEG_3460,9.659437168843008,57.929750123936344,496.77110823927677,0,2,2,0,Female,0,No,No,Yes,No phone service,No internet service,No,No internet service,No,Yes,No,Yes
7590-VHVEG_3461,5.095426919128718,63.74836604423756,361.0879396437317,0,1,2,1,Female,0,No,Yes,Yes,Yes,No,No,Yes,No internet service,Yes,Yes,No
7590-VHVEG_3462,30.31312462477169,59.527851908595835,1933.8178753523027,1,0,3,0,Male,0,No,No,Yes,Yes,Yes,No,No internet service,Yes,No,No,Yes
7590-VHVEG_3463,27.43642627381923,71.0778337070929,1823.2224382966804,0,0,3,1,Male,1,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes
7590-VHVEG_3464,5.929976809397211,58.26229783185373,390.56563700833004,1,1,3,0,Female,0,Yes,No,Yes,Yes,Yes,No,No internet service,No,No internet service,Yes,No
7590-VHVEG_3465,36.63755141455466,66.72874540341367,2540.7508065740226,0,0,3,0,Male,0,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No internet service,No
7590-VHVEG_3466,18.21855345863338,69.2528000413574,1218.2902900062702,0,1,0,1,Male,1,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes
7590-VHVEG_3467,33.05698380933645,64.12054778073913,2244.8519753891355,1,2,3,0,Female,0,No,Yes,Yes,No phone service,Yes,Yes,No,No internet service,No internet service,Yes,Yes
7590-VHVEG_3468,54.487789227683706,60.73060419494805,3303.0186670190674,1,1,0,0,Male,0,Yes,No,Yes,Yes,No,No,No,No internet service,No,No,No
7590-VHVEG_3469,5.580073116669036,42.65866224260982,125.44068802581467,0,1,2,1,Female,0,No,No,Yes,No phone service,No,No,No internet service,No,No internet service,Yes,Yes
7590-VHVEG_3470,1.0,79.86114010010286,0.0,2,2,1,0,Female,0,Yes,No,Yes,Yes,No,No,Yes,No internet service,Yes,No internet service,Yes
7590-VHVEG_3471,45.30170631212718,57.925066317503486,2702.5852733717725,0,1,1,1,Female,0,Yes,No,Yes,No,Yes,No,Yes,No,No internet service,Yes,No
7590-VHVEG_3472,28.22499023157719,55.90435686130252,1647.1857137725663,0,2,1,0,Female,0,Yes,Yes,Yes,No,No,No,No,No internet service,No internet service,No,No
7590-VHVEG_3473,36.083162726340035,77.80735776260647,2963.9645778073873,0,1,3,1,Male,0,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No
7590-VHVEG_3474,54.633481120503255,70.29895067503908,3907.7482267395144,0,1,3,0,Male,0,No,No,Yes,Yes,No,No,No internet service,No,No,Yes,Yes
